user_id	feature	counts
59151b639f247aa97fffd5c71701db29	thing	16
59151b639f247aa97fffd5c71701db29	girl	45
59151b639f247aa97fffd5c71701db29	family	16
59151b639f247aa97fffd5c71701db29	boyfriend	11
59151b639f247aa97fffd5c71701db29	boy	25
59151b639f247aa97fffd5c71701db29	story	51
59151b639f247aa97fffd5c71701db29	teens	11
59151b639f247aa97fffd5c71701db29	day	25
59151b639f247aa97fffd5c71701db29	characters	28
59151b639f247aa97fffd5c71701db29	world	13
59151b639f247aa97fffd5c71701db29	things	19
59151b639f247aa97fffd5c71701db29	friends	19
59151b639f247aa97fffd5c71701db29	adventure	11
59151b639f247aa97fffd5c71701db29	readers	18
59151b639f247aa97fffd5c71701db29	man	12
59151b639f247aa97fffd5c71701db29	life	26
59151b639f247aa97fffd5c71701db29	year	13
59151b639f247aa97fffd5c71701db29	mother	12
59151b639f247aa97fffd5c71701db29	brother	18
59151b639f247aa97fffd5c71701db29	series	17
59151b639f247aa97fffd5c71701db29	person	11
59151b639f247aa97fffd5c71701db29	kid	12
1341b307d5c621e8c5a00163ce52bcb9	book	12
16a03a26332dbcbdd28ca168bc56882b	book	12
16a03a26332dbcbdd28ca168bc56882b	panties	12
7c5b769c14e6cd9d3c473c8850070130	book	24
7c5b769c14e6cd9d3c473c8850070130	characters	15
8104766eaec57b98597b78cb06232cf8	book	18
96e96cf938ca0a79c4391d64b55b13b9	story	14
96e96cf938ca0a79c4391d64b55b13b9	read	17
96e96cf938ca0a79c4391d64b55b13b9	book	19
3519beb3f46f463283ccf9bdbe1622df	read	15
3519beb3f46f463283ccf9bdbe1622df	book	22
3519beb3f46f463283ccf9bdbe1622df	books	21
deb461164fcde3e7c2a4f10ed245a821	book	12
03a11c5df166e1d9c48129c53f43c802	review	21
03a11c5df166e1d9c48129c53f43c802	opinion	17
03a11c5df166e1d9c48129c53f43c802	book	16
250b9d93a00913a246be8627edfcf1e0	read	12
c67aa06c32d5ca4193d8e11c351dc7d8	book	13
c67aa06c32d5ca4193d8e11c351dc7d8	school	14
c67aa06c32d5ca4193d8e11c351dc7d8	story	11
e956ca90ba23174bbbccf1161ab19150	character	11
e956ca90ba23174bbbccf1161ab19150	story	11
e956ca90ba23174bbbccf1161ab19150	characters	12
443bb7f2f5db781e438deb1f680e7996	character	11
443bb7f2f5db781e438deb1f680e7996	book	19
84c49d0bcbdfd36df3386961ae483b37	book	23
5096731608211f5ab09a1f4e80cc1e3d	character	17
5096731608211f5ab09a1f4e80cc1e3d	book	18
4f51e533d55e7458315ffd4360e810d8	book	16
b8b13bef9640fbddeaed86ff2168a1f7	book	12
95c8e591b38e6b50a84f8b8222e7307e	thoughts	16
0b62cd57944cf20ad2b13c0a2a9a1e61	review	11
c022995122f9b3b5c60bfc2b5185b23d	way	11
c022995122f9b3b5c60bfc2b5185b23d	story	21
c4f655f2ed79599a9259d7762313f3f3	read	14
c4f655f2ed79599a9259d7762313f3f3	book	13
573393d125763147bc52286124b2338b	story	13
573393d125763147bc52286124b2338b	book	11
3e0926747fb41d768901da7c3341fbb5	book	11
e47175788c059312a66420945266aaef	content	13
e47175788c059312a66420945266aaef	read	15
c2be1acc8a7e78c19c0a98ba8d2512ce	read	19
307a9162351905aa4a88488ccc1bef37	book	35
307a9162351905aa4a88488ccc1bef37	imagery	11
e408b9053cf39e494c09b39598c2749c	tags	11
998344bf9a4d0ad61cee7e3846beeb75	story	19
ab2fadb5c7bbe55c80406d2b3692e969	review	18
ab2fadb5c7bbe55c80406d2b3692e969	romance	12
a3efa60482547c01fa65aa21044b5808	woman	11
a3efa60482547c01fa65aa21044b5808	man	11
a3efa60482547c01fa65aa21044b5808	novel	12
a3efa60482547c01fa65aa21044b5808	book	19
7e3843e7fca7d8c2080cf01fdca92cd7	book	18
6d331c858c1e7688572df30b2dcee0ee	book	12
3af61c8e6f82d37b15862e48cbf8ceb0	book	13
3af61c8e6f82d37b15862e48cbf8ceb0	story	19
3af61c8e6f82d37b15862e48cbf8ceb0	read	11
f17a0e3121c3083cc235e03f4f964752	story	13
10c89c300182677dd2e2456c2d7da6be	story	14
c9deb81ade9f2f7033374ee8926cfad7	book	11
c3cebe0b5f14b35fee5b71bfffe440fe	book	17
2f1bd7f8293200c03af16435f17483a3	story	14
2f1bd7f8293200c03af16435f17483a3	book	12
d2e61dff9a8fbfd5f282aa8739e45222	book	12
a529a5c5f654e8a022f8d3eb78597edc	book	18
3df59ee516bf67747999323359f6a448	books	16
3df59ee516bf67747999323359f6a448	book	48
3df59ee516bf67747999323359f6a448	thing	12
3df59ee516bf67747999323359f6a448	life	15
3df59ee516bf67747999323359f6a448	time	11
3df59ee516bf67747999323359f6a448	way	11
3df59ee516bf67747999323359f6a448	characters	11
3df59ee516bf67747999323359f6a448	world	13
82c1e13f9c8377779847dc68834033c8	story	13
d7c5c0b3c00916a542a9346f84aba18d	book	13
28d6811ede0fc3484cc09dd746864db7	people	13
28d6811ede0fc3484cc09dd746864db7	novel	20
28d6811ede0fc3484cc09dd746864db7	book	19
28d6811ede0fc3484cc09dd746864db7	read	21
4283204de2c28b3a8414907615480042	book	14
37871bbeb5eb1886605c40ad9ceeb8c1	book	11
da31344175e4a23b377fdf143df34a59	book	16
ce3051e338f8bc8335a5a8cc1dee21fe	story	19
ce3051e338f8bc8335a5a8cc1dee21fe	book	12
65ca67032027d600b819386d895fb6b4	novel	15
8cf36e9f5567602c5b3310dc08193bc2	book	11
cd41a672545de47020d1a295121c9c94	characters	12
cd41a672545de47020d1a295121c9c94	book	17
cd41a672545de47020d1a295121c9c94	read	18
6edf0f84ba8bfc1a30342cecc4bc2695	story	12
1674acd92d492eb2165bbd38cf08d8e9	copy	27
1674acd92d492eb2165bbd38cf08d8e9	book	14
0b248a723b91bc2cc1669807df2b8644	book	15
8fa2ee2e5f67ac8272c55220d21311a9	story	21
8fa2ee2e5f67ac8272c55220d21311a9	book	26
8fa2ee2e5f67ac8272c55220d21311a9	novel	11
adc87c145b456ea679caee3c6d3ada3c	book	16
9a569d5d9e37d7451d660426296d48a2	book	35
acb2185d65d1c3e95af4001b6446606e	read	12
acb2185d65d1c3e95af4001b6446606e	book	12
f5ba5f289c2737c923131689c03a9966	read	40
f5ba5f289c2737c923131689c03a9966	characters	21
f5ba5f289c2737c923131689c03a9966	book	20
f5ba5f289c2737c923131689c03a9966	novel	25
f5ba5f289c2737c923131689c03a9966	story	31
f5ba5f289c2737c923131689c03a9966	life	13
f5ba5f289c2737c923131689c03a9966	character	14
d8e7a064f474ef2a1253042b794a1432	read	11
35ff481991573873e966856d5b6c9c0a	characters	11
0f6b8c04f811e05c8978bd6b66ce7685	book	13
08624e714e9f4a5fc15327dce82b835e	book	14
08624e714e9f4a5fc15327dce82b835e	series	12
dbc4cfdb6e69a27cbb8801c5f785b8c9	character	11
eea479ed27d6a3d6352fb3d4bddd5b87	book	12
17deb25686b888de5354385f9256944f	read	15
c15913e0a58b84b80991266c5507c015	time	13
c15913e0a58b84b80991266c5507c015	book	20
47a73c38a3acadbd58ad7f55f6e0cde9	characters	17
47a73c38a3acadbd58ad7f55f6e0cde9	read	31
47a73c38a3acadbd58ad7f55f6e0cde9	book	14
f6057c892f8c17688808b6fb4e6ef9da	book	35
007cd7984747b4ec4401c530084d4458	review	14
007cd7984747b4ec4401c530084d4458	book	16
3d656d59ec3aeff5b4c08caff0c23e08	book	13
3d656d59ec3aeff5b4c08caff0c23e08	read	25
3d656d59ec3aeff5b4c08caff0c23e08	story	22
dc30a62840f85f48932f424aec81c776	characters	11
e616ae76f9ae44bd8728ce11eee20bde	novel	11
986f41bf193d2be09b64f656caec92c4	disclosure	13
986f41bf193d2be09b64f656caec92c4	review	14
23e5db679b25b8cee65de80e96c7fca1	book	21
f2715e6c557354ea3beb7639efec8124	book	21
313f43da343b16e4a3cf466b0b285648	book	12
8fa96a403a80a92ce4dfa3497e498f8c	read	11
ec456bb644af9332e84a9daa18793411	book	16
ec456bb644af9332e84a9daa18793411	leadership	11
7472fdb232f554be6c4bf3db3e05964a	read	23
b03fbf0e6beabf41a1c39d96fabef15a	story	12
b03fbf0e6beabf41a1c39d96fabef15a	read	16
cfad07bb8e7684ae9a5840825541dee1	book	18
cfad07bb8e7684ae9a5840825541dee1	read	12
f5343cf39c3f9eb8eeb281a7450f6f87	read	17
f5343cf39c3f9eb8eeb281a7450f6f87	characters	14
c8fd4a92b4b3aca4f3d9357d9142b6f2	novel	12
962ef09e172635fdbd0f6b14e3a99c65	books	58
962ef09e172635fdbd0f6b14e3a99c65	review	56
962ef09e172635fdbd0f6b14e3a99c65	one	15
962ef09e172635fdbd0f6b14e3a99c65	cover	189
962ef09e172635fdbd0f6b14e3a99c65	font	64
962ef09e172635fdbd0f6b14e3a99c65	book	47
962ef09e172635fdbd0f6b14e3a99c65	moment	65
962ef09e172635fdbd0f6b14e3a99c65	scenarios	71
962ef09e172635fdbd0f6b14e3a99c65	twists	63
962ef09e172635fdbd0f6b14e3a99c65	set	64
962ef09e172635fdbd0f6b14e3a99c65	characters	65
962ef09e172635fdbd0f6b14e3a99c65	movie	87
962ef09e172635fdbd0f6b14e3a99c65	series	63
962ef09e172635fdbd0f6b14e3a99c65	rating	50
962ef09e172635fdbd0f6b14e3a99c65	goodreads	17
962ef09e172635fdbd0f6b14e3a99c65	story	14
962ef09e172635fdbd0f6b14e3a99c65	content	13
97f9c739bf7515cf3ef3d091f163038f	book	20
97f9c739bf7515cf3ef3d091f163038f	life	15
97f9c739bf7515cf3ef3d091f163038f	time	14
1a8128f2b67c7762c931c757f8ca1941	story	13
c31e9a72659f9ac5bfd3835c400e6d80	book	19
0c87c08664e97c2f527c0a622fb9a115	book	19
0c87c08664e97c2f527c0a622fb9a115	review	12
b3195b96c1d2805a8376a4d3a72ea7cc	book	23
4add8c6a4c47e3eeebf93bfba72848b3	book	16
172475fb7fcc11c5b19bf23afd7d2a16	story	17
172475fb7fcc11c5b19bf23afd7d2a16	man	13
f3322f9286ec65f3ec9e7721258ad0e4	book	19
f3322f9286ec65f3ec9e7721258ad0e4	story	18
c007d5eb99b3804b3f4a9a764eee83e7	book	18
80070f1178463ce9350ffb48c11ebea6	book	13
15fc560c89f5a2553ee8fb4d379265bd	book	14
91c7e821c74027a6fccceb35aa59739a	book	11
abc1332101be7b255dacabbbfc31bef4	book	18
abc1332101be7b255dacabbbfc31bef4	children	12
25e8b32ee5d71887eadb1b30daabe580	century	11
25e8b32ee5d71887eadb1b30daabe580	fiction	13
60f823c87fef8b8b87d37ca33d0306d4	book	14
0e056b18bed016da73b48d2cb54eb2a8	story	13
6eb01bccd572fc367405b670c15a4c5c	story	11
4e8d001d6e4c81953e361303860113cd	story	12
4e8d001d6e4c81953e361303860113cd	opinion	35
4e8d001d6e4c81953e361303860113cd	book	16
4c68dbfa0445ea9e1e0ebebf0cf0e019	book	14
607abf02b215fb265e7224ac7dd5060b	book	19
f6ec0db9e8151f8aa5ce4705f6ee94ed	novel	12
b718afd04fab6f948fa1332bc84f62c4	read	13
b718afd04fab6f948fa1332bc84f62c4	characters	11
06e1a327fd336d7eee74aa62f1275386	book	11
6e7548cefedf839101f33a7efbf2fdb3	characters	11
a2f38c2c607f53e5c46b9b4271c4c5a9	book	18
a2f38c2c607f53e5c46b9b4271c4c5a9	read	12
a7f35d6bb43b53dab3743ade7be949b7	book	13
a17a02ff1458fd47e8262f58bc8351cf	read	14
69cc220927e1c636094abe9a17ccdeef	plot	11
69cc220927e1c636094abe9a17ccdeef	story	11
fad0054888d71ed7f303430d95dcdc05	book	18
66c5cf79205cd32d327bd10213321c31	book	14
bf7a7b554fe16c004587ad97405d80d7	read	11
5f26661d439249b94a9fce394036588f	story	30
5f26661d439249b94a9fce394036588f	books	11
5f26661d439249b94a9fce394036588f	character	11
5f26661d439249b94a9fce394036588f	scenes	12
5f26661d439249b94a9fce394036588f	book	41
5f26661d439249b94a9fce394036588f	children	26
5f26661d439249b94a9fce394036588f	series	19
5f26661d439249b94a9fce394036588f	job	15
5f26661d439249b94a9fce394036588f	fan	12
5f26661d439249b94a9fce394036588f	volume	20
5f26661d439249b94a9fce394036588f	novel	16
5f26661d439249b94a9fce394036588f	stories	12
88141558d064660f8186759439102e71	book	25
88141558d064660f8186759439102e71	characters	11
b420c9737df931beeb3f0a94d6773bf1	story	35
b420c9737df931beeb3f0a94d6773bf1	stories	14
b420c9737df931beeb3f0a94d6773bf1	ways	13
b420c9737df931beeb3f0a94d6773bf1	world	25
b420c9737df931beeb3f0a94d6773bf1	part	17
b420c9737df931beeb3f0a94d6773bf1	plot	23
b420c9737df931beeb3f0a94d6773bf1	novel	27
b420c9737df931beeb3f0a94d6773bf1	way	34
b420c9737df931beeb3f0a94d6773bf1	girl	11
b420c9737df931beeb3f0a94d6773bf1	people	33
b420c9737df931beeb3f0a94d6773bf1	fiction	17
b420c9737df931beeb3f0a94d6773bf1	sense	11
b420c9737df931beeb3f0a94d6773bf1	thing	18
b420c9737df931beeb3f0a94d6773bf1	characters	35
b420c9737df931beeb3f0a94d6773bf1	society	12
b420c9737df931beeb3f0a94d6773bf1	chapter	12
b420c9737df931beeb3f0a94d6773bf1	power	11
b420c9737df931beeb3f0a94d6773bf1	nature	12
b420c9737df931beeb3f0a94d6773bf1	ideas	11
b420c9737df931beeb3f0a94d6773bf1	idea	17
b420c9737df931beeb3f0a94d6773bf1	century	20
b420c9737df931beeb3f0a94d6773bf1	book	79
b420c9737df931beeb3f0a94d6773bf1	books	36
b420c9737df931beeb3f0a94d6773bf1	experience	17
b420c9737df931beeb3f0a94d6773bf1	fantasy	17
b420c9737df931beeb3f0a94d6773bf1	level	13
b420c9737df931beeb3f0a94d6773bf1	man	13
b420c9737df931beeb3f0a94d6773bf1	time	49
b420c9737df931beeb3f0a94d6773bf1	person	14
b420c9737df931beeb3f0a94d6773bf1	issues	12
b420c9737df931beeb3f0a94d6773bf1	bit	11
b420c9737df931beeb3f0a94d6773bf1	women	14
b420c9737df931beeb3f0a94d6773bf1	history	15
b420c9737df931beeb3f0a94d6773bf1	character	16
b420c9737df931beeb3f0a94d6773bf1	things	15
b420c9737df931beeb3f0a94d6773bf1	job	11
8530633a7e5046ec9161a3b324dfc048	books	18
8530633a7e5046ec9161a3b324dfc048	book	15
8530633a7e5046ec9161a3b324dfc048	stories	11
8530633a7e5046ec9161a3b324dfc048	story	12
01c1a668f121da0538a2e8bd6776e72e	characters	11
66b5f939ffe8507af1e032efd8449dbd	book	16
bef7bfe7f3c5a03df01217de2c2a9cf0	book	12
7376cc2c4f0115c7685a7e0d80800223	book	15
2b479631145078759656f4f07b8ceb80	read	18
2b479631145078759656f4f07b8ceb80	book	19
2b479631145078759656f4f07b8ceb80	story	12
63eb5a9ea6fbce905e96dadf97e60c93	book	19
63eb5a9ea6fbce905e96dadf97e60c93	review	15
e0a88abedafaaaa50a5a3ebc1eee5dec	book	13
848fb2c7399065f74f24f2ec15a78759	school	16
848fb2c7399065f74f24f2ec15a78759	story	11
48f11caa53b180fb557bb87eb19ec262	book	11
ce32edeaccd1991b5ffd65ab088b7fbe	book	12
0b4d0afcdf8ee5686ac82fd1214477f1	book	12
d600d0914c19c8048abcd9a844765df1	read	25
d600d0914c19c8048abcd9a844765df1	story	11
aa66c733fe20fdabca01962533774e81	book	15
786ee652ebee31ac3b167a436b6ba4d7	miniseries	11
630a3e146911577142cd7377aa733ab4	read	18
05ba51360a98b56789e8493024d6fcff	story	11
44f6eb8bb8e32716ab8e6f68b00c54ff	life	14
44f6eb8bb8e32716ab8e6f68b00c54ff	book	11
60356a89bac95b5ef7a134f96376ec7f	book	29
60356a89bac95b5ef7a134f96376ec7f	characters	13
60356a89bac95b5ef7a134f96376ec7f	story	11
bf437d794d29b5621e67b2eb6201a557	read	18
9ccffaf77219208d648435d28e7600a3	book	11
b382989c8c4eaa41b0cd1298e0d401e7	galley	11
b382989c8c4eaa41b0cd1298e0d401e7	book	50
b382989c8c4eaa41b0cd1298e0d401e7	review	38
b382989c8c4eaa41b0cd1298e0d401e7	novel	13
9f4e4bd584d5833110e994881ac483d3	review	28
dfd540a21c6640344ed4fa5235cb1af4	read	13
dfd540a21c6640344ed4fa5235cb1af4	characters	13
6e58acc9683865192e3c92272e541889	review	21
6e58acc9683865192e3c92272e541889	book	15
6e58acc9683865192e3c92272e541889	time	11
01ec1a320ffded6b2dd47833f2c8e4fb	story	41
01ec1a320ffded6b2dd47833f2c8e4fb	characters	25
01ec1a320ffded6b2dd47833f2c8e4fb	life	16
01ec1a320ffded6b2dd47833f2c8e4fb	book	32
01ec1a320ffded6b2dd47833f2c8e4fb	review	18
01ec1a320ffded6b2dd47833f2c8e4fb	read	11
01ec1a320ffded6b2dd47833f2c8e4fb	romance	17
01ec1a320ffded6b2dd47833f2c8e4fb	scenes	11
1fae6ceaf97076b136c4d4f4cf928f7b	read	11
a62f87dc3e17a93fbcf59657b74e57de	stories	12
27655bf829fc1110c3833cee83cb8b40	book	16
a4b388bab29971f98950ee0adb593d56	book	18
a4b388bab29971f98950ee0adb593d56	time	11
6f94097b509014ff0da245f524170c2d	story	13
ccc8699ad7eb2b03992b43415ea3edbe	book	21
9041bdd923e2f0344c215acb0a5cd3f1	book	17
9041bdd923e2f0344c215acb0a5cd3f1	man	13
9041bdd923e2f0344c215acb0a5cd3f1	woman	15
9041bdd923e2f0344c215acb0a5cd3f1	life	15
3d5de652c1c237350aa220e2837b6c41	book	19
e20b9e3ddc2b78f39481963706eaed7c	story	21
e20b9e3ddc2b78f39481963706eaed7c	book	11
e20b9e3ddc2b78f39481963706eaed7c	read	13
8492c2c14c4f1724165e4682609882c3	characters	11
e409417bf2c932c34a24b1147382be5b	book	14
698aea6f16e23a5ebe0dab8c2acb3683	story	20
698aea6f16e23a5ebe0dab8c2acb3683	thing	14
03dd3f4a6e8c6559b50c5b729ee902f0	story	20
03dd3f4a6e8c6559b50c5b729ee902f0	book	13
58676a1dd1756b627bd354c896862932	book	69
58676a1dd1756b627bd354c896862932	story	23
58676a1dd1756b627bd354c896862932	copy	25
58676a1dd1756b627bd354c896862932	review	31
58676a1dd1756b627bd354c896862932	time	19
c8c04f0d14b8a9c482b8d979a41f963d	book	12
7267a2383f3ffda800e81e4630cfac39	series	11
7267a2383f3ffda800e81e4630cfac39	characters	20
7267a2383f3ffda800e81e4630cfac39	issues	11
85f6a0a860f9db10a7c9d190749ab9e4	book	12
85f6a0a860f9db10a7c9d190749ab9e4	story	13
39597f40d00a276fd525a92ac2ba5c17	book	12
39597f40d00a276fd525a92ac2ba5c17	copy	13
39597f40d00a276fd525a92ac2ba5c17	review	12
ec067787a211f49db57f3cbcf865ea94	book	14
ec067787a211f49db57f3cbcf865ea94	copy	11
1e20aaeada055c1bd69cdd5e160d8449	book	15
1e20aaeada055c1bd69cdd5e160d8449	suspense	12
1e20aaeada055c1bd69cdd5e160d8449	characters	12
def079f6192273cb2b3dfb896520c18a	characters	11
def079f6192273cb2b3dfb896520c18a	book	22
c42a5bfaff32e44b78df5302fe015866	book	17
a7c9f40348e373a42d94d03d12219fdf	read	14
a7c9f40348e373a42d94d03d12219fdf	book	12
4561a09f62058adb4dfe7768bdce1431	read	11
3c2f8fbd9232d36ff4834c2100b54933	book	17
0a8fc0beea9f245aee04e9a8004fedd1	book	17
18a4220a8dc9bf8c02482d96ac901005	book	17
18a4220a8dc9bf8c02482d96ac901005	characters	11
7490abfe7a0c414930b703d065d4e2c9	book	20
7490abfe7a0c414930b703d065d4e2c9	time	14
4958f956d0434a8f320386a317a60d51	read	17
4958f956d0434a8f320386a317a60d51	book	14
4958f956d0434a8f320386a317a60d51	woman	11
4958f956d0434a8f320386a317a60d51	story	16
b5df90d8990a36c918272d1e8c5e9ac6	review	27
b5df90d8990a36c918272d1e8c5e9ac6	story	11
437c6ce1836a8c5704300eec9f9a910b	book	12
a694e5bb7c70790463494c41667c27e9	character	14
a694e5bb7c70790463494c41667c27e9	book	26
018fb46979eaef202859956d5ccb905b	book	12
6185f56a8062e2ac4516f95eba7e27cc	book	11
fc34b2e651768917bddceebe6fa2e6dc	book	13
485d0d5aeef3848839b5603abe904a96	book	18
140de8e0a76cf0719e959eb10b5e3447	book	11
140de8e0a76cf0719e959eb10b5e3447	review	13
037b9deae4ae13d109aa28544e2a3fcf	story	19
f9bdd434c7f1913c9ce6fca30e0363fd	book	11
f9bdd434c7f1913c9ce6fca30e0363fd	facts	23
f9bdd434c7f1913c9ce6fca30e0363fd	character	33
f9bdd434c7f1913c9ce6fca30e0363fd	rate	16
cb285fac3460ca807522ed07b80a49cf	things	11
cb285fac3460ca807522ed07b80a49cf	thing	12
0ba340d22b7f14a460c133eb255d067b	rating	13
0ba340d22b7f14a460c133eb255d067b	book	20
bc9a3f28b5c09dc53ced4f2922136e30	character	15
0bf9993c7e8a4f9753fa86c5e151f19b	characters	11
2f47b1e2eda9eaea1979d15554f14873	book	14
d5ec30632aa29f16081586c2b3396395	characters	13
0255637c57fffad97259b73defe6d030	read	11
d1fc1febc8764d57c19642b5b9a69cd6	book	20
2c55431540a1d77217734bf959dc6291	read	14
5c8f2eae2f3995add3bc0bb2c08c6072	book	13
f0918cd4d7c41e11336d607fcf2f374c	book	14
d7310760f68365d3ca747fa8b9310518	book	28
d7310760f68365d3ca747fa8b9310518	story	11
bdb7fe54acffaff503d772dcdb546ea5	book	14
bdb7fe54acffaff503d772dcdb546ea5	novel	11
bdb7fe54acffaff503d772dcdb546ea5	man	19
bdb7fe54acffaff503d772dcdb546ea5	woman	12
844f20e501def9474a412282d6165a12	book	15
844f20e501def9474a412282d6165a12	read	11
256a2d57f9629ba5bebdad5978958f5d	book	18
256a2d57f9629ba5bebdad5978958f5d	books	11
d9499ebc549385ec2c396d6cc46ad026	book	12
782b10e8bbfa0e677e80210326c54d66	story	14
46a4f63fcc62fcb63652f5aac23d7470	book	15
4b255300f272c55751d8145b77b8e4dc	story	29
7e78b8cabbd9ad0b8e522a4e4211dceb	life	11
7e78b8cabbd9ad0b8e522a4e4211dceb	book	12
0216bd2e0d07680dc3260eab58a8898a	illustrations	11
72b498880a5f47b01add415a48aa9aaf	review	29
72b498880a5f47b01add415a48aa9aaf	story	14
9a508ae6bc330925ea5342ca53241c81	book	12
8da7b10881d74bc29a07f81be5a4dc8e	book	16
8da7b10881d74bc29a07f81be5a4dc8e	books	11
95ab2488360637821c45aebad5283b30	read	12
96f335023d9138bcfbf2e4d2f8933f77	character	20
96f335023d9138bcfbf2e4d2f8933f77	book	47
96f335023d9138bcfbf2e4d2f8933f77	characters	14
ee84c547804fd95b6bd09a1167209d5d	book	11
a01b0bc226e19047be99dcd2dd11190b	read	12
1db5833e53504ecc3a4c91337c111127	review	13
bfd174c0e81e8717e4915ec824799778	book	12
bfd174c0e81e8717e4915ec824799778	read	11
1988bb3ac11bd60cb4c3c65761eaa343	read	16
592111d89282f9767e6220fe99dee235	book	12
592111d89282f9767e6220fe99dee235	copy	20
592111d89282f9767e6220fe99dee235	review	11
592111d89282f9767e6220fe99dee235	character	14
592111d89282f9767e6220fe99dee235	story	26
592111d89282f9767e6220fe99dee235	characters	22
afe3fd6435c2a72e2ca82223d7aaa3ba	book	12
5e37533366e6ff90cd2b321245e5c2eb	book	13
6c52afd95815c49e182dae8dcb8c0321	book	17
f1050b53c1bd60e71fe93607b9432420	book	13
8b986b39af9d3f0ff32adbe812ba9d7b	tale	11
37e5dd3d7baa34ad4f2b008edbe9377e	book	16
7483586109a0dbc8f9952b958ce3b087	book	13
14bbd34f539f48429d31287c3447bd0e	book	13
9363e3c8f4431b5667ee8dd2deb3a31e	story	13
9363e3c8f4431b5667ee8dd2deb3a31e	characters	15
9363e3c8f4431b5667ee8dd2deb3a31e	world	13
58252e9d01c46a8cbeb8f85735460ea7	review	14
58252e9d01c46a8cbeb8f85735460ea7	book	14
c5554a55e602c3c8299ea85327fd1943	book	17
7f76b4e6eeffbc251b1174dc7ecf4352	book	16
6d9b6287fb3c1083eb16ece8771824bb	story	12
c3b45a3afe075e6de25018c7499d19a9	book	15
87b99e343d9ce4c6e816d9a09347f6cf	review	11
b88c1fffeabdc13a9f8a11548a80224c	mystery	12
b88c1fffeabdc13a9f8a11548a80224c	book	19
b88c1fffeabdc13a9f8a11548a80224c	characters	15
b88c1fffeabdc13a9f8a11548a80224c	review	11
65e5f410afa9d559efc57d71e79db770	read	13
f857b1f6c7c89ab347481331c115bdb9	read	22
a5617911ca73653e5408fd31a9c6477a	read	16
4ab4fd31bb8136df8d64ead793042374	relationship	11
6ccaee0ed99f505c927bd2e47f626418	story	11
fe4b4225b3abb22d1fa8a2f084afd3d1	book	12
fe4b4225b3abb22d1fa8a2f084afd3d1	mystery	17
0715ac2255ecdf48b9d5fd2fd5bd8f53	time	11
0715ac2255ecdf48b9d5fd2fd5bd8f53	story	26
0715ac2255ecdf48b9d5fd2fd5bd8f53	review	15
e3feb63356bdb985f4dd8dd0adb10218	book	11
6b7719726fc815e0c13c53999cc17bcd	poems	11
419dfd723edeb5e27f50aa2382f9aa86	text	11
419dfd723edeb5e27f50aa2382f9aa86	illustrations	12
419dfd723edeb5e27f50aa2382f9aa86	stars	12
60a068b1eb7e75164386529b0f51692f	book	11
30856098a61476bee91b3a8c41c49be4	read	11
30856098a61476bee91b3a8c41c49be4	review	14
a3a106b165821bb16c875ad37b58ce5f	review	14
7a9287a8a169656c0c60d7b4ea5fccdc	book	17
7a9287a8a169656c0c60d7b4ea5fccdc	story	17
11d56a10914eaec2b1530346d6ffd72e	characters	12
11d56a10914eaec2b1530346d6ffd72e	review	12
00e2c741f0b355805cd2e246da23817b	novel	15
00e2c741f0b355805cd2e246da23817b	characters	13
18360467a46c739bd1f860ba474683c4	book	11
bd951c2d487e1770ae5e1870d1d99881	man	37
bd951c2d487e1770ae5e1870d1d99881	way	14
bd951c2d487e1770ae5e1870d1d99881	life	19
bd951c2d487e1770ae5e1870d1d99881	time	20
bd951c2d487e1770ae5e1870d1d99881	friend	15
bd951c2d487e1770ae5e1870d1d99881	girl	16
bd951c2d487e1770ae5e1870d1d99881	book	15
bd951c2d487e1770ae5e1870d1d99881	person	14
bd951c2d487e1770ae5e1870d1d99881	novel	12
bd951c2d487e1770ae5e1870d1d99881	people	20
bd951c2d487e1770ae5e1870d1d99881	others	13
bd951c2d487e1770ae5e1870d1d99881	ways	12
daeec8b98bc0af5e6798dc0b894efdb1	book	12
3d9ff5467f07a19a26dd5642acc8f58e	book	21
3d9ff5467f07a19a26dd5642acc8f58e	job	11
a143ad96df0ebd75024fc42c5a4c41f1	book	19
a143ad96df0ebd75024fc42c5a4c41f1	review	21
a143ad96df0ebd75024fc42c5a4c41f1	time	11
a143ad96df0ebd75024fc42c5a4c41f1	story	16
b1f7b931a926e126bf9e6ae444a0f8de	book	11
3c6e60969830963c03f13bbba2ac5f87	character	12
fb52985eca9d6c484a838ebef14edf25	book	13
2bc9e1a3b2351e89cbe12d0f35fe3e00	story	16
e014d0a01ee25f8093bb491d1e7da88b	book	22
9256019bfc43706b5ca19b079ec1b30c	book	11
efb7b06f7b419668d5d6b2a4a149769a	review	19
efb7b06f7b419668d5d6b2a4a149769a	characters	23
efb7b06f7b419668d5d6b2a4a149769a	job	24
efb7b06f7b419668d5d6b2a4a149769a	things	15
efb7b06f7b419668d5d6b2a4a149769a	verdict	14
efb7b06f7b419668d5d6b2a4a149769a	book	20
efb7b06f7b419668d5d6b2a4a149769a	novel	12
c9b44644fa679bed5937b137dd4ce76e	review	13
766d3d28655044ec4b006a676ece4ef0	book	16
7dc5c7a8f29f619034cbf9703c07cfd0	book	15
83299fe7dc091586cce1d9644c8af41b	eyes	14
83299fe7dc091586cce1d9644c8af41b	hair	17
83299fe7dc091586cce1d9644c8af41b	rating	67
